date,trend,days_to_event_happen,event_title,event_votes,event_confidence
2018-04-17,13.587644526964299,,,,
2018-04-18,20.38146679044645,,,,
2018-04-19,13.587644526964299,,,,
2018-04-20,27.175289053928598,,,,
2018-04-21,13.587644526964299,,,,
2018-04-22,20.38146679044645,,,,
2018-04-23,20.38146679044645,,,,
2018-04-24,20.38146679044645,,,,
2018-04-25,20.38146679044645,,,,
2018-04-26,20.38146679044645,,,,
2018-04-27,20.38146679044645,,,,
2018-04-28,13.587644526964299,,,,
2018-04-29,13.587644526964299,,,,
2018-04-30,13.587644526964299,,,,
2018-05-01,13.587644526964299,3,Cobinhood Listing,150,0.93333333333333
2018-05-02,27.175289053928598,,,,
2018-05-03,33.96911131741075,,,,
2018-05-04,20.38146679044645,,,,
2018-05-05,27.175289053928598,,,,
2018-05-06,13.587644526964299,,,,
2018-05-07,13.587644526964299,,,,
2018-05-08,20.38146679044645,,,,
2018-05-09,20.38146679044645,,,,
2018-05-10,13.587644526964299,,,,
2018-05-11,13.587644526964299,,,,
2018-05-12,13.587644526964299,,,,
2018-05-13,13.11207696852055,,,,
2018-05-14,12.908262300616084,,,,
2018-05-15,13.11207696852055,,,,
2018-05-16,8.288463161448222,,,,
2018-05-17,12.806354966663854,,,,
2018-05-18,10.564393619714743,,,,
2018-05-19,10.666300953666976,,,,
2018-05-20,11.3796522913326,,,,
2018-05-21,7.473204489830366,,,,
2018-05-22,12.194910962950459,,,,
2018-05-23,13.315891636425015,,,,
2018-05-24,11.685374293189298,,,,
2018-05-25,10.666300953666976,,,,
2018-05-26,8.18655582749599,,,,
2018-05-27,5.740779812642417,,,,
2018-05-28,11.3796522913326,,,,
2018-05-29,11.481559625284834,,,,
2018-05-30,12.908262300616084,,,,
2018-05-31,17.324246771879483,,,,
2018-06-01,16.984555658705375,,,,
2018-06-02,18.241412777449575,,,,
2018-06-03,20.177652122541986,,,,
2018-06-04,12.70444763271162,,,,
2018-06-05,13.417798970377245,,,,
2018-06-06,8.492277829352687,,,,
2018-06-07,7.778926491687061,7,Bitpanda Listing,71,0.85915492957746
